Transaction Hash,Status,Type,Method ,Block,Age,From,From_NameTag,To,To_NameTag,Amount,Value (USD),Asset,Txn Fee,
0xdd5f002ea96c4d8c359850713d1bd038d8219c2bc859149652e73a18a5da4e73,Success,ERC-20,Transfer,Transfer,22381954,35 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"19,996.09","$1,024.60",Ultra Token(UOS),0.00007603
0xd8819dc8b9f0a4ab0950b07ddf49976c4cb878d8b81fad092bda914804edf8a3,Success,ERC-20,Transfer,Transfer,22381603,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"1,591.82",$81.56,Ultra Token(UOS),0.00002807
0x399eabda19a2486d5717c1167a16d0e29d8d152d34cf3cfe8e9b0dc34e36cc18,Success,ERC-20,Transfer,Transfer,22381543,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"19,119",$979.66,Ultra Token(UOS),0.00002526
0x4b116f30725384bffe3c7c6596f5554be81cd65b1918f5cf90606e6c19245fc7,Success,ERC-20,Transfer,Transfer,22381241,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xd7b1428a12deeb7c0d69428ac08995ba3cb544c9,UOS Liquidation Wallet #1,"70,000","$3,586.80",Ultra Token(UOS),0.00002463
0xabfc29d3f7ab3c7ddd27d5b77a49770867f7109eb7d2f79ad535009edcb2b5b7,Success,ERC-20,Transfer,Transfer,22380972,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x5ea07defd3194715d35d17de68f3955c4f115c14,Liquidation Wallet,"23,389.37","$1,198.47",Ultra Token(UOS),0.00001755
0xfe109d23cf42f4d6ae8865c4a0c2c938bd0ce9772341fcb5d421aec389c846db,Success,ERC-20,Transfer,Transfer,22380972,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x966674F3AB8eD5755d2525d7BFF9082E998D9af8, ,"79,337.17","$4,065.24",Ultra Token(UOS),0.00002571
0xecc777c5bc1cc96ae6b8d551e08b0e22306a72a23a3fdf5609617344c78f7290,Success,ERC-20,Transfer,Transfer,22380710,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"22,724.37","$1,164.40",Ultra Token(UOS),0.00001585
0xc436a6f6941a30129d339f021f677b466136acf41bd6c2fe3b5ec43966298150,Success,ERC-20,Transfer,Transfer,22380635,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x6f0063ec517494671e0ca583735d9c96495c728f,Liquidation Wallet,"44,093.29","$2,259.34",Ultra Token(UOS),0.00001836
0xb6d34f4aa0f53478aecfe5b3d13f48cf25aa946fbab9514dbb6cb3ccd3753ce2,Success,ERC-20,Transfer,Transfer,22380620,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"66,162.00","$3,390.14",Ultra Token(UOS),0.00003022
0x8db04b15db92c6cc87fb37a2164583e00fd46db8e9f0530f0b4bd22227f3b55a,Success,ERC-20,Transfer,Transfer,22380393,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x6f0063ec517494671e0ca583735d9c96495c728f,Liquidation Wallet,"49,995.08","$2,561.75",Ultra Token(UOS),0.00001689
0xe82dc69f797ffc09becd34de18027785a96a37b3871ab97588ec78b3f4fa8324,Success,ERC-20,Transfer,Transfer,22380084,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xcDfE9AeBB528A628E6a7F596a4D09e2Cf6740827, ,"29,054.71","$1,488.76",Ultra Token(UOS),0.00002535
0x38e757603d4e9123956688f3dffe3546217f75d2835b7db37f9b7320eeacf9e5,Success,ERC-20,Transfer,Transfer,22379554,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x158a3d719ce677505a92d87ee9c463d3033a7a92,UOS Liquidation Wallet #4,"17,923.21",$918.39,Ultra Token(UOS),0.0000247
0x6224bc5689726970bd65459c81bbdc2f63f75b0dc2afa184f5c91f3253585e25,Success,ERC-20,Transfer,Transfer,22379451,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"49,820.47","$2,552.80",Ultra Token(UOS),0.00001609
0x1786bb926a167dc6892cb4026f903fac9e4b1e4f86bfa05ed74aaa3b73430a48,Success,ERC-20,Transfer,Transfer,22379346,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x0e0142bc5a8118e857ebcb5b8f1c617e8840b513,UOS Liquidation Wallet #9,"17,567.43",$900.15,Ultra Token(UOS),0.00002284
0x79b8ee7e5afc7efe6add6dacd7f9c651cbd10f14b7d1cf6a2814160ece7f06e9,Success,ERC-20,Transfer,Transfer,22378930,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"60,333.04","$3,091.47",Ultra Token(UOS),0.00002631
0x62f8be65d206a13d779c228ca857adacda25f6bb327a1546196f6d3f5455fe6b,Success,ERC-20,Transfer,Transfer,22378708,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"98,330.15","$5,038.44",Ultra Token(UOS),0.00002603
0x1821bde10e35a190b90a42c704eae58d82379fe2cf58a3605b332f4cad9ea807,Success,ERC-20,Transfer,Transfer,22378707,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x9E338ACd408e1c7b22713c6F888eBd1b82988107, ,"42,170.77","$2,160.83",Ultra Token(UOS),0.00002525
0x17d46e89d7a6cd2292ae52dec245233dc2d263b90f3b0ac2ab2ff44d31bb6ce0,Success,ERC-20,Transfer,Transfer,22378707,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"49,995.06","$2,561.75",Ultra Token(UOS),0.00002525
0x6901dce15f870972438d1f0bf8e8b1338c45356b0d92ea2386ae1a791104c63c,Success,ERC-20,Transfer,Transfer,22378682,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xd556d690b9ff8dae0b7c13a5bcbd9f3324ef56c7,UOS Liquidation Wallet #7,"42,861.09","$2,196.20",Ultra Token(UOS),0.00001927
0x801de2561205d87bf85c02748221d6f7d39064cac8677aca2d9beec6ec29a04b,Success,ERC-20,Transfer,Transfer,22378653,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xd7b1428a12deeb7c0d69428ac08995ba3cb544c9,UOS Liquidation Wallet #1,"80,000","$4,099.20",Ultra Token(UOS),0.00002697
0x570e12b4d54e2bd004e58d5a77aa552efa71c61c66014ac1856d1cd0be93d3cc,Success,ERC-20,Transfer,Transfer,22378649,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xc9fca07855c9ce97fd51c729cf56139f45835a69,UOS Liquidation Wallet #10,"90,000","$4,611.60",Ultra Token(UOS),0.0000258
0xe4a1e16578045e0122b172304901044d4c8be9422e1a690bd2d20b23de63de87,Success,ERC-20,Transfer,Transfer,22378649,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"50,000","$2,562.00",Ultra Token(UOS),0.0000258
0x32f8cea990b7a1402343b078cbc3109f4015b0e93a49ed5c93c3b00540cc4faa,Success,ERC-20,Transfer,Transfer,22378648,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x6f0063ec517494671e0ca583735d9c96495c728f,Liquidation Wallet,"49,819","$2,552.73",Ultra Token(UOS),0.00001686
0xed8d6d7bf28204be7c245d460099861c10d44d433b6e4547323061ef475f0115,Success,ERC-20,Transfer,Transfer,22378648,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"60,661.25","$3,108.28",Ultra Token(UOS),0.00002471
0x9a0abbef5537504becdd7c4b659f336b4d2d181fe311e6ffe12b7794fa10e300,Success,ERC-20,Transfer,Transfer,22378613,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x039ca2a2fe79442cd987d7f538ddf0682fb5ec41,Liquidation Wallet,"11,951.07",$612.37,Ultra Token(UOS),0.00002584
0xcb90e6e64b1e86eb27743a2c0e421e2cb014fd1bcc85f035c6d07a057dd46eba,Success,ERC-20,Transfer,Transfer,22378519,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"42,940.68","$2,200.28",Ultra Token(UOS),0.00001816
0xf081d612103b3bb9026e7cc49efc4487e9fb4509d02a769a0a663a99d81f3f17,Success,ERC-20,Transfer,Transfer,22378519,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x9E338ACd408e1c7b22713c6F888eBd1b82988107, ,"10,449.22",$535.42,Ultra Token(UOS),0.00001816
0xb311f541d1a47474fad56f3ac21ee3c5a91475c79304471c402be5bba02fa20b,Success,ERC-20,Transfer,Transfer,22378301,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"49,995.05","$2,561.75",Ultra Token(UOS),0.00001755
0x3ccb0bb8fe2120e0b7576fb1650fd61be1cb5e87edd8acf5198665ece7857dd6,Success,ERC-20,Transfer,Transfer,22378046,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"71,106.09","$3,643.48",Ultra Token(UOS),0.00001836
0x1229336e11cf82d19469ae911315e6879306c9d211529682e14b261d168b9fa6,Success,ERC-20,Transfer,Transfer,22377693,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x6f0063ec517494671e0ca583735d9c96495c728f,Liquidation Wallet,"49,995.08","$2,561.75",Ultra Token(UOS),0.00002546
0xc5af4fd4eac39fc9a17421ce93d9fe97e16aeb5637c9d8f7b7f690bcee0e6c90,Success,ERC-20,Transfer,Transfer,22377182,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"48,846.43","$2,502.89",Ultra Token(UOS),0.00002508
0xdeef074eae5aed211f17a8bce98dc695ed1fef86e0352716f89e8532c1973338,Success,ERC-20,Transfer,Transfer,22376953,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"40,494.92","$2,074.96",Ultra Token(UOS),0.00002801
0x82c7fbb405fc4dc7499b3ddfa67653adb3fcf055440bb28f789fc28c66b7dee1,Success,ERC-20,Transfer,Transfer,22376799,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"68,694.36","$3,519.90",Ultra Token(UOS),0.00002696
0x8d499755313d1b5665be1c7d92c09c9e24d279cd023d64f7c01acce3a9e5d1a3,Success,ERC-20,Transfer,Transfer,22376694,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x966674F3AB8eD5755d2525d7BFF9082E998D9af8, ,"99,994.78","$5,123.73",Ultra Token(UOS),0.0000269
0xad5517cd12cc014045f044bd7e017c51f34934a3513cdc8032d7adee73ef435f,Success,ERC-20,Transfer,Transfer,22376654,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"50,973.32","$2,611.87",Ultra Token(UOS),0.00002738
0x9264878f80bad21acd9841ccf0304237f4f45d6316539096966f2219a952a65c,Success,ERC-20,Transfer,Transfer,22376566,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xd7b1428a12deeb7c0d69428ac08995ba3cb544c9,UOS Liquidation Wallet #1,"80,000","$4,099.20",Ultra Token(UOS),0.00002887
0x6c4ca2ee792d6ad23901f7a893384467978ca73f3fda14e4b8c854ca1fa2f99e,Success,ERC-20,Transfer,Transfer,22376566,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x593a93930fC2523547a6132EB40876D740d4A8dD, ,"184,655.63","$9,461.75",Ultra Token(UOS),0.00002888
0x8b6f8f916aaeb1e9707bece0b672ce954f96540c34dd20168cd5860311d0c547,Success,ERC-20,Transfer,Transfer,22376531,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"60,019.54","$3,075.40",Ultra Token(UOS),0.00003177
0xce2018fa2b8a925dcbb917df65d8510391e20ea05d779bd275a6836485a4ef94,Success,ERC-20,Transfer,Transfer,22376531,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"44,553.85","$2,282.94",Ultra Token(UOS),0.00002169
0x5a99b57189b791c708b685ce8068c5635bb183ede5a4ed19cb42ddf4986d843e,Success,ERC-20,Transfer,Transfer,22376478,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xcDfE9AeBB528A628E6a7F596a4D09e2Cf6740827, ,"37,574.57","$1,925.32",Ultra Token(UOS),0.00003359
0x63d2e0cbb0ddc446d8dfc080305ed6651bf3b0a2173c0d9745ae066da3a44c9b,Success,ERC-20,Transfer,Transfer,22376443,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf021a7672f094ee19c9902906f1d3a207a63586d,Liq Wallet - Stepping up Activity,"97,829.23","$5,012.77",Ultra Token(UOS),0.00002963
0x5d2403b78ca8f98f36c490c2de3d45f13a3c10bc9b8b4f459d0abceff6325415,Success,ERC-20,Transfer,Transfer,22376443,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"85,226.07","$4,366.98",Ultra Token(UOS),0.00002963
0xcd66a79d733ab1d6f63fd8ea4442423cf5d9503357d2d7fe63ac97b8b4b1eb02,Success,ERC-20,Transfer,Transfer,22376423,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf14Af9CC75a483B27DdBB5e1a95F0374a6B4B8e2, ,"12,442.85",$637.57,Ultra Token(UOS),0.00002347
0x50a5137eb7f38ab2251c146ea26f204d225970f0998a66c4566e0239761c7194,Success,ERC-20,Transfer,Transfer,22376423,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x65f9DA0b2E399715Bd7aA94492F3FE99F44A7eCF, ,"8,894.91",$455.77,Ultra Token(UOS),0.00002347
0x1101af360fd6abf8c4c60c16995b3d767a441cd61a2c99fab6fb680561d7c918,Success,ERC-20,Transfer,Transfer,22376423,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x88D5d10B2BcCd87f99Ab65BD14de9111a56cc9A3, ,"59,994","$3,074.09",Ultra Token(UOS),0.00003439
0x782f08f5536d542a903f653111fbb7d4d292e273db72c2015d09491408e72709,Success,ERC-20,Transfer,Transfer,22376419,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x593a93930fC2523547a6132EB40876D740d4A8dD, ,"169,908.78","$8,706.13",Ultra Token(UOS),0.00003355
0x94f587baeac8b362237550edc43e1a8e5c55e0b3741427890061c40cd36612b9,Success,ERC-20,Transfer,Transfer,22376419,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xd7CBfaC14f10d3e0A13f1AF33433Ae39b2d7BfAc, ,"54,197.09","$2,777.06",Ultra Token(UOS),0.00003355
0x3400d3d468bb7110af6e7384453382f072f9c585b2d480ecb451e6c546bacf19,Success,ERC-20,Transfer,Transfer,22376409,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x5ea07defd3194715d35d17de68f3955c4f115c14,Liquidation Wallet,"25,417.71","$1,302.40",Ultra Token(UOS),0.00002358
0x0bd1460ae87060439b748c9b10b45bf9855b0a5a94c74508a764f3395620a446,Success,ERC-20,Transfer,Transfer,22376336,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xd7b1428a12deeb7c0d69428ac08995ba3cb544c9,UOS Liquidation Wallet #1,"12,000",$614.88,Ultra Token(UOS),0.00002987
0x80f19217347203cdc58ef0c82d57aba7bdf3f420edb31dff577760f4603cfe49,Success,ERC-20,Transfer,Transfer,22376213,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"40,567.19","$2,078.66",Ultra Token(UOS),0.00002939
0xb62a063cf84603150b37785c4549d554c1ad84836f813e895726798b4f56e9ff,Success,ERC-20,Transfer,Transfer,22376059,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"55,221.36","$2,829.54",Ultra Token(UOS),0.00003777
0xa609c93b082970084edd885a537789a4f2ee0c93e69907d0eaad4f8c4122db2c,Success,ERC-20,Transfer,Transfer,22375983,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"52,631.25","$2,696.83",Ultra Token(UOS),0.00004386
0x1ce79ad3f9757b4a8262b89574e153df8c51589a1697b0b5bb9119fcf02df7f7,Success,ERC-20,Transfer,Transfer,22375978,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xF160Bdd31B813b7b839c1686112b17f878c39626, ,"23,731.17","$1,215.98",Ultra Token(UOS),0.00004391
0xdf03adabb935600884320d3623ca4158011c539d8ee08d63d856430bb811fa2c,Success,ERC-20,Transfer,Transfer,22375850,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"80,000","$4,099.20",Ultra Token(UOS),0.00004378
0xd36f3526dcd7f279a3748237dcc9440f8968f361c93073fca13beda8c6fac93f,Success,ERC-20,Transfer,Transfer,22375835,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xF160Bdd31B813b7b839c1686112b17f878c39626, ,"23,598.79","$1,209.20",Ultra Token(UOS),0.00004894
0x8616a782b5bee5a0fc2dec9fda081146f596dd7198ccdea6b26264ef31b95495,Success,ERC-20,Transfer,Transfer,22375013,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x1b02039f86323a42d68fe7c00919dd1666481612,UOS Liquidation Wallet #2,"39,847.28","$2,041.77",Ultra Token(UOS),0.00005314
0xbd730a653d49db4ec2e3878d1e9b83fced050e30652ea72f9a6e39fabbc6fc2b,Success,ERC-20,Transfer,Transfer,22374824,36 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"75,000","$3,843.00",Ultra Token(UOS),0.00004195
0xd6d9921367fab4829b52c0b6fa80ab535e98d0d8ee760cebc2f7d288cbab65b5,Success,ERC-20,Transfer,Transfer,22374617,37 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x0e0142bc5a8118e857ebcb5b8f1c617e8840b513,UOS Liquidation Wallet #9,"25,687.98","$1,316.25",Ultra Token(UOS),0.0000357
0xd57c924fc3605054b05c416c5fd05bdfcf9400cf9a2fe999fd9c5a3a7e08ffc8,Success,ERC-20,Transfer,Transfer,22374102,37 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"1,000,000","$51,240.00",Ultra Token(UOS),0.00002319
0x2b696d4295d5aa8bcc96950f67ff5d7b38d60cf26120fa69ef7aa8a4a06644db,Success,ERC-20,Transfer,Transfer,22373797,37 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),0.001,$0.00,Ultra Token(UOS),0.00001996
0xe2a3c33d947e87695ecac3aea47842f672083a6859dd29a5a1a06fae92f66319,Success,ERC-20,Transfer,Transfer,22373617,37 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x9E338ACd408e1c7b22713c6F888eBd1b82988107, ,"33,385.58","$1,710.68",Ultra Token(UOS),0.00002701
0x8334228b07e94c6a02dc74d5aeaf6baac6edba187bb041f09536c8c01dfd287c,Success,ERC-20,Transfer,Transfer,22371933,37 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"23,589.68","$1,208.74",Ultra Token(UOS),0.00002698
0xd48900e16c2c9d10f24ce3df891c28a1e2b35db5141516bced5148077f32a7d6,Success,ERC-20,Transfer,Transfer,22367902,37 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"20,000","$1,024.80",Ultra Token(UOS),0.00006226
0xebba0af2497318f5b63bd956b1706f1dba0378e825d3183b8aadb1f7adc9c209,Success,ERC-20,Transfer,Transfer,22364456,38 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xc9fca07855c9ce97fd51c729cf56139f45835a69,UOS Liquidation Wallet #10,"90,000","$4,611.60",Ultra Token(UOS),0.00002602
0x533835e53f41c0704ea8b6b34a0380656998e9eb761434934c07a00babbcf696,Success,ERC-20,Transfer,Transfer,22359933,39 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xb26f42d8ed03c5383727d550517d301f92102796,UOS Liquidation Wallet #3,"24,636.01","$1,262.35",Ultra Token(UOS),0.0000265
0x2f9d9cb894a91c82a09893911ac79006e79e42199feb3c76b350d3418e3780d9,Success,ERC-20,Transfer,Transfer,22347485,40 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x6441cE257282F877E549497ebc312e65BEA6B355, ,"99,994.59","$5,123.72",Ultra Token(UOS),0.0001179
0x4049eb2ea664ead4151bd4e9429b8154026f33d6f050f5603c0c619a2cabc707,Success,ERC-20,Transfer,Transfer,22347485,40 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"62,913.92","$3,223.71",Ultra Token(UOS),0.0001179
0xd3f1baa698e170a4676b55c249e5082f057a3aca0474b60937b440d719120bb0,Success,ERC-20,Transfer,Transfer,22347400,40 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x9bdffc833548cb78fc70eeb608f65bceaa20be1b,UOS Liquidation Wallet #6,"21,313.37","$1,092.10",Ultra Token(UOS),0.00016076
0xef40a44a40d1962e3b7fe6dc5d0ed00f85725ddbd3f6df1e080c7127c14be9f9,Success,ERC-20,Transfer,Transfer,22340748,41 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"50,000","$2,562.00",Ultra Token(UOS),0.00007924
0x860d90c91e8b76f7785a1b1cc14e2575103fc43bfb1b5ed4ed4e109e3fe4f9be,Success,ERC-20,Transfer,Transfer,22340623,41 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"19,994.53","$1,024.52",Ultra Token(UOS),0.00013891
0x8859a6d1e0c39580b234269ead048ea8a125b3f2323d55be835f5d35294d5a44,Success,ERC-20,Transfer,Transfer,22340386,41 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf29f568f971c043df7079a3121e9de616b8998a3,UOS Liquidation Wallet #5,"19,989.05","$1,024.24",Ultra Token(UOS),0.00015076
0xfdde8b39b1badcd8f23935d74af2e473cf7b2240f5fd4e77895c0ebba9b3d5d9,Success,ERC-20,Transfer,Transfer,22340254,41 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0xf21af870a20256def1dbc8c3982b6844d08e58a7,Liquidation Wallet,"83,000","$4,252.92",Ultra Token(UOS),0.00020042
0x3c3e56d6929733b54df868edbe5531845ffb83199eb07c0384a5eabfd3668ac4,Success,ERC-20,Transfer,Transfer,22336094,42 days ago,0xbf801f7e8626564ec6dd0e5da4fbda58bc332e9c,Team Controlled Distribution Wallet,0x9bdffc833548cb78fc70eeb608f65bceaa20be1b,UOS Liquidation Wallet #6,"17,925.50",$918.50,Ultra Token(UOS),0.00004038
