Transaction Hash,Status,Type,Method ,Block,Age,From,From_NameTag,To,To_NameTag,Amount,Value (USD),Asset,Txn Fee,
0x48c2d584b295faebf82e6b016f0ecd80f5ba94abc31d5ca30ea84e6da9523d9d,Success,ERC-20,Transfer,Transfer,22521334,16 days ago,0x6889ac487D745Ee7e44C6B442497DE562b0ff28E, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"47,932.20","$2,468.84",Ultra Token(UOS),0.00007185
0x4a0978a2bd86c1f753aaff0fba6598708e5b680883a8aac43b2e322c77ce2952,Success,ERC-20,Transfer,Transfer,22521331,16 days ago,0x22913eD9413Ec338E15673004B03EfFB9efEa731, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"69,273.10","$3,568.05",Ultra Token(UOS),0.00007284
0x445a5c6c43c543169a605a51e5be5d827790657e77e557d67589d1e9cb01044a,Success,ERC-20,Transfer,Transfer,22521330,16 days ago,0xb4669b10d923c2d141f2eccf382bbe06ceedf82b, Bithumb Treasury Routing Wallet,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"43,324.36","$2,231.51",Ultra Token(UOS),0.00007212
0x186d0084385ab2535526d157ccaa3bbb84ad5dc7a1d60955c26ab76c25a3d2c5,Success,ERC-20,Transfer,Transfer,22518985,16 days ago,0x6889ac487D745Ee7e44C6B442497DE562b0ff28E, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"50,625.79","$2,607.58",Ultra Token(UOS),0.00008643
0x2026c2a7779b52a2cbc5440d69e80e590efd003ce0247af17cc5ad7c582f6e9e,Success,ERC-20,Transfer,Transfer,22518976,16 days ago,0x5bc838154d7FF270127c1e1b9c53e9111033Fa0B, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"25,348.87","$1,305.64",Ultra Token(UOS),0.00008332
0x26eb3bdf4a03f3e2c638e376acf1c8f2e367157af2260e81126d2cf1fae8157e,Success,ERC-20,Transfer,Transfer,22518975,16 days ago,0x5a67d66aF2E0D21A262dB565a802cFB0c80394bE, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"33,741.18","$1,737.91",Ultra Token(UOS),0.00008344
0x94843e5f9dbb2b14314843f6349e00e51395f250817d2eb4131766654f3c5be0,Success,ERC-20,Transfer,Transfer,22518955,16 days ago,0xe072085568bf4FC339E2FAdef56730982411F1C5, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"45,259.93","$2,331.20",Ultra Token(UOS),0.00007098
0xdf875806710f7de3e4b2d6096e16cc644775614216d61a8f5f913fe1a81f46f9,Success,ERC-20,Transfer,Transfer,22518955,16 days ago,0x5Ef071Ea0863F4983B187803De7A86D218B45E58, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"33,186.08","$1,709.32",Ultra Token(UOS),0.00007098
0x47b0894780e18797625f97cf95bbc6ba3bc7cd821ef43dc54fc1d03fa9e29a5d,Success,ERC-20,Transfer,Transfer,22518955,16 days ago,0xdd83e1460fb4f50eab1fe50513374b3649c42f1a, Bithumb Treasury Routing Wallet #2,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"62,135.37","$3,200.41",Ultra Token(UOS),0.00007098
0x103aa16a3daa52388bebea32276a4e007a32cb551d48d24c5b8dcfd4bf124ff5,Success,ERC-20,Transfer,Transfer,22518955,16 days ago,0xb4669b10d923c2d141f2eccf382bbe06ceedf82b, Bithumb Treasury Routing Wallet,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"44,948.22","$2,315.15",Ultra Token(UOS),0.00007098
0x0b5e8d68dbda607074d30185f73ec550651373138afef03602e35428f5fb835e,Success,ERC-20,Transfer,Transfer,22518953,16 days ago,0x15bA20E2b5fD117ca2dbD8D94c07f037e5eb3364, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"12,702.04",$654.24,Ultra Token(UOS),0.00006987
0x460984ff09482f90b57331be9ffe58ea3e6e6a302f33e960304fc0f6b833a896,Success,ERC-20,Transfer,Transfer,22518950,16 days ago,0x2fa0272d02b35674F3596f8c40F78d269a02284a, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"61,875.54","$3,187.02",Ultra Token(UOS),0.00006785
0x00c51da7d1ba4a9dd5e191f0bac5f5f74dcf6b548a4cde72d9655c7e8be4ebc7,Success,ERC-20,Transfer,Transfer,22514209,17 days ago,0x0BD49B44bD9A4Db9cB25b5564661Fa1032fF1290, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"14,547.18",$749.28,Ultra Token(UOS),0.00004986
0x57aeb19690d1ea2155a25de6c04083e1578dfe027f4e6c15465e0769310a56fc,Success,ERC-20,Transfer,Transfer,22511848,17 days ago,0x8E002073e706A2A6BD1949bfd17587D10D713896, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"13,808.51",$711.24,Ultra Token(UOS),0.00005464
0x1364ea12e951e1cd5dd98f05e798c27aa6e15f138845ac6d54d532d627b88787,Success,ERC-20,Transfer,Transfer,22511843,17 days ago,0xFCf4d66E2f827a364bf128BA102FbcEc237d8003, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"42,084.56","$2,167.65",Ultra Token(UOS),0.00005562
0xf32083e8a74cd29280fc2cd35629c2f7f0ac4e53ff977416537544bd1ba28d30,Success,ERC-20,Transfer,Transfer,22510675,17 days ago,0x0BD49B44bD9A4Db9cB25b5564661Fa1032fF1290, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"21,428","$1,103.69",Ultra Token(UOS),0.00008616
0x90fe770c887fdf700579e9dfb7db6eacadbca7ae6450f1a0842eb53b373bcee4,Success,ERC-20,Transfer,Transfer,22510667,17 days ago,0x719D1fFbc61Be833513348523fbC63694ee2d790, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"30,000","$1,545.21",Ultra Token(UOS),0.0000914
0xa42fa9913d9659f1a3c892726e39a0f8364e7632d36dcad38f124cec42a93179,Success,ERC-20,Transfer,Transfer,22509473,18 days ago,0xFCf4d66E2f827a364bf128BA102FbcEc237d8003, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"42,208","$2,174.01",Ultra Token(UOS),0.00004496
0xa50d2bcda08addbaf4eeb721adec8c70cc8a554553c692bfa1cc645071502e9d,Success,ERC-20,Transfer,Transfer,22509472,18 days ago,0x22913eD9413Ec338E15673004B03EfFB9efEa731, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"64,057.18","$3,299.39",Ultra Token(UOS),0.00004522
0xebc824fbcb2cd84294b70f5086fc86747de88820a0eae1b3d47815fce0e37d9a,Success,ERC-20,Transfer,Transfer,22509455,18 days ago,0x8E002073e706A2A6BD1949bfd17587D10D713896, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"28,297.55","$1,457.52",Ultra Token(UOS),0.00004522
0x0df3fe805a848f296425641ff6de9532302053d1f341ae239cffb288b3edee35,Success,ERC-20,Transfer,Transfer,22504716,18 days ago,0x22913eD9413Ec338E15673004B03EfFB9efEa731, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"45,996.09","$2,369.12",Ultra Token(UOS),0.00004985
0x22b7768166d367a4043619f81da3c78b68e65ce46306a42273167405a3bda9c3,Success,ERC-20,Transfer,Transfer,22504716,18 days ago,0x6889ac487D745Ee7e44C6B442497DE562b0ff28E, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"40,385.04","$2,080.11",Ultra Token(UOS),0.00004985
0x95a9631d368bdb5477f06f1e1a6f717caa4caf02df119c072bb3b29056f7d010,Success,ERC-20,Transfer,Transfer,22504716,18 days ago,0xe072085568bf4FC339E2FAdef56730982411F1C5, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"25,875.51","$1,332.77",Ultra Token(UOS),0.00004985
0x6b273bd60426ecf09f62b76ceed91999b0245178ceef8ceb7c83963d1febf4d3,Success,ERC-20,Transfer,Transfer,22504699,18 days ago,0xb4669b10d923c2d141f2eccf382bbe06ceedf82b, Bithumb Treasury Routing Wallet,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"141,378.80","$7,282.00",Ultra Token(UOS),0.00005036
0x98260723ab218b5418b52cfbd1d556bfbc8eb3afe143027999b1f30b95987b13,Success,ERC-20,Transfer,Transfer,22504698,18 days ago,0xdd83e1460fb4f50eab1fe50513374b3649c42f1a, Bithumb Treasury Routing Wallet #2,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"52,108.41","$2,683.95",Ultra Token(UOS),0.00005016
0x90b452001c3050de35c22d6b0fd7a85e2ccf0485283cef5addb0c28db23aa868,Success,ERC-20,Transfer,Transfer,22503609,18 days ago,0x6Edd04575c5A298c600AbB02c0240f805C637AF9, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"43,829.18","$2,257.51",Ultra Token(UOS),0.00005554
0x5127d569b9d1076f5a234dc5dc0f79e533576b087e0f3083d453847b1e4ad791,Success,ERC-20,Transfer,Transfer,22503539,18 days ago,0x22913eD9413Ec338E15673004B03EfFB9efEa731, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"67,418.59","$3,472.53",Ultra Token(UOS),0.00005414
0xdf2c6f5cd5e90cd2ba2e84e2d38e7a71e18ec92e130eedec99521f36927888c8,Success,ERC-20,Transfer,Transfer,22503534,18 days ago,0x2eDC51b333091D0617A3d80A4f98132E74d815eF, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"41,529.16","$2,139.04",Ultra Token(UOS),0.00005694
0x88ef262234e78759f4a26a8561b7eb0eff0f0b33b92167f12d9c9651feedd86a,Success,ERC-20,Transfer,Transfer,22503532,18 days ago,0x243B2b06F454fC7EBc4926DD9Ac8084b2Aa972ED, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"7,985.91",$411.33,Ultra Token(UOS),0.00005743
0xb0d530c6e753656c57d533f7c99bdc75fcbecc3d6d3c5260098344cc3246b0ec,Success,ERC-20,Transfer,Transfer,22501170,19 days ago,0x0BD49B44bD9A4Db9cB25b5564661Fa1032fF1290, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"20,301","$1,045.64",Ultra Token(UOS),0.00005206
0xf6fa1e9ac286cb127f9b52d903049a653ca6118759ecce7e047924e2de5c4429,Success,ERC-20,Transfer,Transfer,22501170,19 days ago,0xA4F92722759F511190DffB25BE2603db22136A05, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"163,374.01","$8,414.91",Ultra Token(UOS),0.00005206
0xef2d173801408fee6fa843fe05906ec4b475a6ec0a14f7b0a8a5f357b82e55c0,Success,ERC-20,Transfer,Transfer,22501168,19 days ago,0x5Ef071Ea0863F4983B187803De7A86D218B45E58, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"13,033.08",$671.29,Ultra Token(UOS),0.00005068
0x83c5cc529e30ac394ccbee451627457d606afe0ed81b5a9e7ef933622160131d,Success,ERC-20,Transfer,Transfer,22501167,19 days ago,0x5bc838154d7FF270127c1e1b9c53e9111033Fa0B, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"9,868.49",$508.30,Ultra Token(UOS),0.00004941
0x3db3a4579edb40b8a9826331dc56187392076e3277ab2e8041bbfd0bd6ae272e,Success,ERC-20,Transfer,Transfer,22501160,19 days ago,0xe072085568bf4FC339E2FAdef56730982411F1C5, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"92,365.24","$4,757.46",Ultra Token(UOS),0.00005049
0xc6eb35142722380cfa3a4395a3f9ba2f0ed0866e8a9fdfcaec214b336386cdb6,Success,ERC-20,Transfer,Transfer,22501155,19 days ago,0x719D1fFbc61Be833513348523fbC63694ee2d790, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"27,000","$1,390.69",Ultra Token(UOS),0.00005245
0x5026d5f2df4ca18700595c7db9422a63da16a1a295f0ad3c1d580d20948c33ab,Success,ERC-20,Transfer,Transfer,22501150,19 days ago,0x22913eD9413Ec338E15673004B03EfFB9efEa731, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"65,457.46","$3,371.52",Ultra Token(UOS),0.00004974
0x903be9c4369864c6f4107a5d13f69a5a9326207ac63460a1b79c85b2918cb1a8,Success,ERC-20,Transfer,Transfer,22501150,19 days ago,0x628758f7a97eba5d83f21a4f11e2550976007706, Bithumb Routing Wallet #3,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"44,779.90","$2,306.48",Ultra Token(UOS),0.00004974
0x5ea870cf23023bcc93b2a2008837cfd05dd2df8f10e0a5b846287c95b5d7f05d,Success,ERC-20,Transfer,Transfer,22501141,19 days ago,0x5a67d66aF2E0D21A262dB565a802cFB0c80394bE, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"75,992.18","$3,914.13",Ultra Token(UOS),0.00004936
0x88f816a76405dbcea464eb71ae6e1d79c4b8159635174367ffff7249d8b36d38,Success,ERC-20,Transfer,Transfer,22501140,19 days ago,0xb7ed1677BFCDDe6e06C84be533745e3D3830B1F3, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"21,040.75","$1,083.75",Ultra Token(UOS),0.00004936
0x9a08f12e24a52fa42befffa3043ac2be40aaecbbaec698aed45d9c9cb3165d22,Success,ERC-20,Transfer,Transfer,22501133,19 days ago,0xb4669b10d923c2d141f2eccf382bbe06ceedf82b, Bithumb Treasury Routing Wallet,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"73,092.00","$3,764.75",Ultra Token(UOS),0.00005179
0xb251029973e2fdcc62482524347bb402f707eabd329a9d92dcbab76335647f09,Success,ERC-20,Transfer,Transfer,22499975,19 days ago,0x5a67d66aF2E0D21A262dB565a802cFB0c80394bE, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"72,869.23","$3,753.28",Ultra Token(UOS),0.00006175
0x09987f07049ae86fcbc34831e3300c53a565fe2d5b577ff6b38788cfd68da618,Success,ERC-20,Transfer,Transfer,22499963,19 days ago,0x719D1fFbc61Be833513348523fbC63694ee2d790, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"65,000","$3,347.96",Ultra Token(UOS),0.00006261
0xccb055a293749a25f9556969fcd8ccf905107cb4f402f405dd91b0cf8d0d7d32,Success,ERC-20,Transfer,Transfer,22498787,19 days ago,0xe2b31fF1aBd86AA91173a1e84f0f5359CE3a5C72, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"292,572","$15,069.51",Ultra Token(UOS),0.00006696
0x53795ae65c619d7ef940b082d3bb881aff2f5fe0fe24ad53d7a83604923354e3,Success,ERC-20,Transfer,Transfer,22498785,19 days ago,0x719D1fFbc61Be833513348523fbC63694ee2d790, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"21,000","$1,081.65",Ultra Token(UOS),0.00006611
0xe7cd6663fcbd462ae4b2efc9df332756f4b4bc0d5f545bd32b805ea3fe2940fa,Success,ERC-20,Transfer,Transfer,22498784,19 days ago,0x5a67d66aF2E0D21A262dB565a802cFB0c80394bE, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"20,753.46","$1,068.95",Ultra Token(UOS),0.00006788
0x74cd536a350aed2d4445b928ff18b4e9f5f3582e503ff0dc38a0d09d01089a94,Success,ERC-20,Transfer,Transfer,22498777,19 days ago,0xb7ed1677BFCDDe6e06C84be533745e3D3830B1F3, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"40,791.78","$2,101.06",Ultra Token(UOS),0.00007194
0x1856af538863b052d13739686060ff9582ccad1235a3098bb2ba594687dc1d93,Success,ERC-20,Transfer,Transfer,22498772,19 days ago,0x5bc838154d7FF270127c1e1b9c53e9111033Fa0B, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"27,186.59","$1,400.30",Ultra Token(UOS),0.00007208
0x5308cf664dd48a3e46a53b295aa4c1435c17dbe2ec453aee2ecc87478d1fb38c,Success,ERC-20,Transfer,Transfer,22498761,19 days ago,0xb4669b10d923c2d141f2eccf382bbe06ceedf82b, Bithumb Treasury Routing Wallet,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"42,266.83","$2,177.04",Ultra Token(UOS),0.00006866
0x8c55b73964a4ffdc637fab9d6cffa977a70aea55f7713e9fd6460cb23366ee01,Success,ERC-20,Transfer,Transfer,22497586,19 days ago,0xb7ed1677BFCDDe6e06C84be533745e3D3830B1F3, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"20,707.33","$1,066.57",Ultra Token(UOS),0.00027633
0x2e6c11b6f5cc37b89e02d14e7ef24d57260dba3ab7e293590f0e79778953e580,Success,ERC-20,Transfer,Transfer,22497582,19 days ago,0xA4F92722759F511190DffB25BE2603db22136A05, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"162,966.18","$8,393.90",Ultra Token(UOS),0.00027293
0x8a832f7a8d2f9bfd21a73952e5f9591102341ea5136daaa910311f2841737053,Success,ERC-20,Transfer,Transfer,22497581,19 days ago,0x2eDC51b333091D0617A3d80A4f98132E74d815eF, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"27,123.62","$1,397.06",Ultra Token(UOS),0.00027372
0x42d924cbb8ade1d39cca286b72071be244b4f9bfb52b832556fa15fe94ab1096,Success,ERC-20,Transfer,Transfer,22497581,19 days ago,0xF71CBFdE2C4553361dDEd8Efd245400002692fC2, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"47,399.15","$2,441.39",Ultra Token(UOS),0.00027372
0x8e38c5cb965243b7f6436ce47e622e046ee89fb7dd4ccd39be3537f29ef6a22b,Success,ERC-20,Transfer,Transfer,22497578,19 days ago,0x322eE13b482fd7Cbc1D785b7d785f170CE4d338B, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"37,529","$1,933.01",Ultra Token(UOS),0.0002884
0xc630d5d62d9b981e501567b9904323861a8c20f73ac292881dbecf40dbc7b810,Success,ERC-20,Transfer,Transfer,22497576,19 days ago,0xe072085568bf4FC339E2FAdef56730982411F1C5, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"113,955.06","$5,869.48",Ultra Token(UOS),0.00027929
0x13d442a71dd7c0cb3ca375d7c9fa57e780af184edcadf77cc3614312f40f5077,Success,ERC-20,Transfer,Transfer,22497576,19 days ago,0x22913eD9413Ec338E15673004B03EfFB9efEa731, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"82,814.85","$4,265.54",Ultra Token(UOS),0.00027929
0xb326b21e493da11d601fa6ee977b40dcac909be906a5ad90f925d16822adb334,Success,ERC-20,Transfer,Transfer,22497576,19 days ago,0xb4669b10d923c2d141f2eccf382bbe06ceedf82b, Bithumb Treasury Routing Wallet,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"501,763.51","$25,844.33",Ultra Token(UOS),0.00027939
0x0ea94386c68eb9e47f7044cd655a75f25ecb33597929ec0c8529ce327a2fdc3e,Success,ERC-20,Transfer,Transfer,22495288,20 days ago,0x5cD0d27c2B0D29D08c5Eb8660fE78517BAF6c201, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"30,646.04","$1,578.49",Ultra Token(UOS),0.00009462
0x1132325cb76bc7dc9714f11f7302cb05ea6b28398eff0c6d601924c8364e6ba8,Success,ERC-20,Transfer,Transfer,22495283,20 days ago,0x719D1fFbc61Be833513348523fbC63694ee2d790, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"70,000","$3,605.49",Ultra Token(UOS),0.000098
0x0bcc0a84499bb7dade41088ff9b3be9ad3196f0f617d3759c8029ed5cfdff4a5,Success,ERC-20,Transfer,Transfer,22491651,20 days ago,0xb4669b10d923c2d141f2eccf382bbe06ceedf82b, Bithumb Treasury Routing Wallet,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"46,805.91","$2,410.83",Ultra Token(UOS),0.00008127
0xe6af96d586b2562fbfc6f6bb43c9e1d41dbb3d925eb6e6288280decfb910975b,Success,ERC-20,Transfer,Transfer,22490495,20 days ago,0xE6B419974aba34bdB71F47789f67a4D91CE2fFA4, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),232.937,$12.00,Ultra Token(UOS),0.00011833
0x66524a25ea044792fecb868e8e558780bb4c542ae8916e4673a55f588582434b,Success,ERC-20,Transfer,Transfer,22490485,20 days ago,0xe85d3aD87c5072f5fDCDaa27a35c7CcD6Cb3a2C3, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"23,283.40","$1,199.26",Ultra Token(UOS),0.00010925
0x6963b04b642cbcbe64d9d8290004378989a2b3ab4f06c1240282e58b4710cd45,Success,ERC-20,Transfer,Transfer,22489286,20 days ago,0xe072085568bf4FC339E2FAdef56730982411F1C5, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"92,798.16","$4,779.75",Ultra Token(UOS),0.00025491
0x39a5fe06832f1217b947aa4c27b72ef71777681d18cb17322ac5ffdc226718e6,Success,ERC-20,Transfer,Transfer,22489285,20 days ago,0x628758f7a97eba5d83f21a4f11e2550976007706, Bithumb Routing Wallet #3,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"104,209.26","$5,367.51",Ultra Token(UOS),0.00025134
0x2cac21b7b06dfdba5dbd4f2303539db212ac8667b3b939884086d4530ebb09ca,Success,ERC-20,Transfer,Transfer,22479791,22 days ago,0x628758f7a97eba5d83f21a4f11e2550976007706, Bithumb Routing Wallet #3,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"56,080.19","$2,888.52",Ultra Token(UOS),0.00006079
0x9587c38dadb23c7b9aa0efbea2dff33518ceb38625efdd0ce9284150a02f7552,Success,ERC-20,Transfer,Transfer,22479788,22 days ago,0x719D1fFbc61Be833513348523fbC63694ee2d790, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"35,750","$1,841.38",Ultra Token(UOS),0.00005732
0x8c4f5badfa3feb4f8962b1fb27e28becdc35d0550e57bf87669d9109e102ca18,Success,ERC-20,Transfer,Transfer,22478608,22 days ago,0xb4669b10d923c2d141f2eccf382bbe06ceedf82b, Bithumb Treasury Routing Wallet,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"13,574.10",$699.16,Ultra Token(UOS),0.00008004
0x523eff5efc83914293bfb156c38f8d3c92577285c0ca66deb5dbd087f146aca0,Success,ERC-20,Transfer,Transfer,22477438,22 days ago,0xb4669b10d923c2d141f2eccf382bbe06ceedf82b, Bithumb Treasury Routing Wallet,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"66,569.80","$3,428.81",Ultra Token(UOS),0.0000927
0x6dc07378e9457cd33c14e8d9e977aad02d7014defe2dcdbd00529e8553f9101e,Success,ERC-20,Transfer,Transfer,22476253,22 days ago,0x2eDC51b333091D0617A3d80A4f98132E74d815eF, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"37,055.85","$1,908.64",Ultra Token(UOS),0.00045053
0x094bf7809a43b52f23a517ac162f20faf0aa530df47d14d4c934020296d18266,Success,ERC-20,Transfer,Transfer,22476241,22 days ago,0x4F6795ce2Cd1CDB10d39602D8299a2e6375536e3, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"44,890","$2,312.15",Ultra Token(UOS),0.0004426
0x8a170e66414a38d3cb42342f15ee145dfb0c80fc915f1700a639a9d5df54d076,Success,ERC-20,Transfer,Transfer,22476240,22 days ago,0x9f9e47667B5C69321d89C926D51FEe72Bc872534, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"34,705.54","$1,787.58",Ultra Token(UOS),0.00042405
0xc9dff7d46cabd0ab949ac43afa6105a17a053f2c157b6c95320b05eecf3864fe,Success,ERC-20,Transfer,Transfer,22476240,22 days ago,0x243B2b06F454fC7EBc4926DD9Ac8084b2Aa972ED, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"7,985.03",$411.28,Ultra Token(UOS),0.00042405
0x0614c739c3b77808b795480bb5df38a47698c228965d51185dc0b8a9dad23073,Success,ERC-20,Transfer,Transfer,22476239,22 days ago,0x22913eD9413Ec338E15673004B03EfFB9efEa731, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"45,879.60","$2,363.12",Ultra Token(UOS),0.00043427
0x9c4cbd10655298e872dc07a07eb36e224f67f8750fb66ad586c5df5b70f0aa2c,Success,ERC-20,Transfer,Transfer,22476235,22 days ago,0xdd83e1460fb4f50eab1fe50513374b3649c42f1a, Bithumb Treasury Routing Wallet #2,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"42,135.74","$2,170.29",Ultra Token(UOS),0.00041276
0x9f6157f2b138c86d26d7951190352a2dc285c0d4c58c57ed01376ca58cf213eb,Success,ERC-20,Transfer,Transfer,22473927,23 days ago,0x4F6795ce2Cd1CDB10d39602D8299a2e6375536e3, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"78,107.72","$4,023.09",Ultra Token(UOS),0.00008074
0xeb94861a07b4d466e7d5e2db4c10d86b377bcf4bad1eff4da7e11c5fe12151ad,Success,ERC-20,Transfer,Transfer,22473925,23 days ago,0x8E002073e706A2A6BD1949bfd17587D10D713896, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"14,693.25",$756.81,Ultra Token(UOS),0.00007995
0x305a91c9d587397e4421094bdf65210d3236d7ad046092b5e63d7afd975ffba1,Success,ERC-20,Transfer,Transfer,22471510,23 days ago,0xe072085568bf4FC339E2FAdef56730982411F1C5, ,0xca5fef2a6ddff242f602a644ecc00ab42ffbbc26,Ultra Treasury (50M+),"75,273.61","$3,877.12",Ultra Token(UOS),0.00007039
